tick,agent_id,action,x,y,other_agent_id,culture
313,1,move,38,14,,0
313,2,move,43,11,,0
313,3,move,42,10,,0
313,4,move,65,1,,0
313,5,move,62,17,,1
313,6,move,52,-7,,1
313,7,move,35,13,,1
313,8,move,20,-5,,1
313,9,move,-1,-27,,1
314,0,build,2,0,,0
314,1,move,38,13,,0
314,2,build,43,11,,0
314,3,move,42,9,,0
314,4,move,64,1,,0
314,5,move,63,17,,1
314,6,move,52,-6,,1
314,7,move,35,12,,1
314,8,move,21,-5,,1
314,9,move,0,-27,,1
315,0,build,2,0,,0
315,1,move,39,13,,0
315,2,move,44,11,,0
315,3,move,43,9,,0
315,4,move,65,1,,0
315,5,move,64,18,,1
315,6,move,51,-7,,1
315,7,move,35,13,,1
315,8,move,21,-6,,1
315,9,move,1,-27,,1
316,0,build,2,0,,0
316,1,build,39,13,,0
316,2,move,43,11,,0
316,3,move,44,8,,0
316,4,move,64,1,,0
316,5,move,65,18,,1
316,6,move,52,-8,,1
316,7,move,34,12,,1
316,8,move,22,-6,,1
316,9,move,0,-27,,1
317,0,build,2,0,,0
317,1,move,40,13,,0
317,2,move,44,11,,0
317,3,move,44,7,,0
317,4,move,64,2,,0
317,5,move,65,19,,1
317,6,move,51,-8,,1
317,7,move,33,11,,1
317,8,move,21,-6,,1
317,9,move,1,-27,,1
318,0,build,2,0,,0
318,1,move,41,13,,0
318,2,move,40,13,,0
318,3,move,43,6,,0
318,4,move,63,1,,0
318,5,move,65,20,,1
318,6,move,51,-9,,1
318,7,move,33,10,,1
318,8,move,21,-7,,1
318,9,move,1,-26,,1
319,0,build,2,0,,0
319,1,move,42,13,,0
319,2,move,41,13,,0
319,3,move,44,5,,0
319,4,move,62,0,,0
319,5,move,66,19,,1
319,6,move,52,-9,,1
319,7,move,32,9,,1
319,8,move,22,-8,,1
319,9,move,0,-25,,1
320,0,build,2,0,,0
320,1,move,43,13,,0
320,2,move,42,13,,0
320,3,move,43,6,,0
320,4,move,63,0,,0
320,5,move,65,20,,1
320,6,move,53,-9,,1
320,7,move,32,10,,1
320,8,move,22,-7,,1
320,9,move,1,-24,,1
321,0,build,2,0,,0
321,1,build,43,13,,0
321,2,build,42,13,,0
321,3,move,44,6,,0
321,4,move,63,-1,,0
321,5,move,66,20,,1
321,6,move,53,-10,,1
321,7,move,33,9,,1
321,8,move,23,-6,,1
321,9,move,2,-25,,1
322,0,build,2,0,,0
322,1,move,42,13,,0
322,2,build,42,13,,0
322,3,move,45,5,,0
322,4,move,63,-2,,0
322,5,move,67,19,,1
322,6,move,52,-9,,1
322,7,move,34,8,,1
322,8,move,22,-6,,1
322,9,move,2,-26,,1
323,0,build,2,0,,0
323,1,move,42,12,,0
323,2,move,43,13,,0
323,3,move,46,5,,0
323,4,move,64,-3,,0
323,5,move,66,18,,1
323,6,move,53,-10,,1
323,7,move,33,8,,1
323,8,move,23,-6,,1
323,9,move,1,-26,,1
324,0,build,2,0,,0
324,1,move,43,13,,0
324,2,move,42,13,,0
324,3,move,45,5,,0
324,4,move,65,-3,,0
324,5,move,65,17,,1
324,6,move,52,-9,,1
324,7,move,32,7,,1
324,8,move,24,-5,,1
324,9,move,0,-26,,1
325,0,build,2,0,,0
325,1,move,42,13,,0
325,2,move,43,13,,0
325,3,move,46,4,,0
325,4,move,66,-3,,0
325,5,move,66,16,,1
325,6,move,52,-10,,1
325,7,move,32,8,,1
325,8,move,25,-5,,1
325,9,move,1,-26,,1
326,0,build,2,0,,0
326,1,build,42,13,,0
326,2,move,44,13,,0
326,3,move,46,3,,0
326,4,move,66,-4,,0
326,5,move,66,17,,1
326,6,move,53,-10,,1
326,7,move,31,8,,1
326,8,move,24,-5,,1
326,9,move,2,-27,,1
327,0,build,2,0,,0
327,1,move,44,13,,0
327,2,move,45,13,,0
327,3,move,47,3,,0
327,4,move,65,-5,,0
327,5,move,67,17,,1
327,6,move,54,-10,,1
327,7,move,30,7,,1
327,8,move,25,-6,,1
327,9,move,1,-27,,1
328,0,build,2,0,,0
328,1,move,45,13,,0
328,2,move,47,3,,0
328,3,move,46,3,,0
328,4,move,64,-5,,0
328,5,move,66,17,,1
328,6,move,54,-11,,1
328,7,move,30,6,,1
328,8,move,26,-5,,1
328,9,move,0,-27,,1
329,0,build,2,0,,0
329,1,move,45,12,,0
329,2,move,48,3,,0
329,3,move,45,3,,0
329,4,move,64,-6,,0
329,5,move,65,16,,1
329,6,move,53,-10,,1
329,7,move,29,7,,1
329,8,move,25,-5,,1
329,9,move,1,-27,,1
330,0,build,2,0,,0
330,1,move,44,12,,0
330,2,move,49,3,,0
330,3,move,46,4,,0
330,4,move,65,-6,,0
330,5,move,66,16,,1
330,6,move,54,-10,,1
330,7,move,29,8,,1
330,8,move,26,-6,,1
330,9,move,2,-28,,1
331,0,build,2,0,,0
331,1,move,44,13,,0
331,2,move,46,4,,0
331,3,move,46,3,,0
331,4,move,65,-5,,0
331,5,move,66,17,,1
331,6,move,55,-10,,1
331,7,move,28,7,,1
331,8,move,27,-7,,1
331,9,move,1,-27,,1
332,0,build,2,0,,0
332,1,move,44,14,,0
332,2,move,47,4,,0
332,3,move,46,2,,0
332,4,move,66,-6,,0
332,5,move,65,18,,1
332,6,move,56,-10,,1
332,7,move,29,8,,1
332,8,move,28,-7,,1
332,9,move,0,-28,,1
333,0,build,2,0,,0
333,1,move,45,14,,0
333,2,move,48,4,,0
333,3,move,45,3,,0
333,4,move,66,-5,,0
333,5,move,64,17,,1
333,6,move,57,-11,,1
333,7,move,29,9,,1
333,8,move,29,-6,,1
333,9,move,0,-29,,1
334,0,build,2,0,,0
334,1,move,46,14,,0
334,2,move,45,3,,0
334,3,move,46,3,,0
334,4,move,67,-5,,0
334,5,move,63,16,,1
334,6,move,56,-12,,1
334,7,move,30,9,,1
334,8,move,29,-7,,1
334,9,move,1,-29,,1
335,0,build,2,0,,0
335,1,move,47,14,,0
335,2,move,46,3,,0
335,3,move,45,4,,0
335,4,move,68,-5,,0
335,5,move,62,17,,1
335,6,move,56,-11,,1
335,7,move,29,10,,1
335,8,move,28,-7,,1
335,9,move,1,-28,,1
336,0,build,2,0,,0
336,1,build,47,14,,0
336,2,build,46,3,,0
336,3,move,44,5,,0
336,4,move,67,-5,,0
336,5,move,63,17,,1
336,6,move,57,-11,,1
336,7,move,28,9,,1
336,8,move,28,-8,,1
336,9,move,2,-28,,1
337,0,build,2,0,,0
337,1,build,47,14,,0
337,2,move,44,5,,0
337,3,move,45,6,,0
337,4,move,67,-6,,0
337,5,move,62,17,,1
337,6,move,58,-11,,1
337,7,move,27,8,,1
337,8,move,27,-8,,1
337,9,move,3,-27,,1
338,0,build,2,0,,0
338,1,move,44,5,,0
338,2,move,45,6,,0
338,3,move,46,7,,0
338,4,move,66,-5,,0
338,5,move,61,18,,1
338,6,move,59,-11,,1
338,7,move,28,9,,1
338,8,move,28,-7,,1
338,9,move,4,-28,,1
339,0,build,2,0,,0
339,1,move,45,6,,0
339,2,move,46,7,,0
339,3,move,45,6,,0
339,4,move,67,-5,,0
339,5,move,62,17,,1
339,6,move,60,-11,,1
339,7,move,27,9,,1
339,8,move,29,-8,,1
339,9,move,5,-29,,1
340,0,build,2,0,,0
340,1,move,46,7,,0
340,2,move,45,6,,0
340,3,move,44,7,,0
340,4,move,66,-6,,0
340,5,move,61,16,,1
340,6,move,59,-11,,1
340,7,move,28,9,,1
340,8,move,29,-9,,1
340,9,move,5,-28,,1
341,0,build,2,0,,0
341,1,move,47,7,,0
341,2,build,45,6,,0
341,3,move,44,8,,0
341,4,move,65,-5,,0
341,5,move,62,15,,1
341,6,move,58,-12,,1
341,7,move,27,9,,1
341,8,move,30,-9,,1
341,9,move,5,-27,,1
342,0,build,2,0,,0
342,1,move,45,6,,0
342,2,move,46,6,,0
342,3,move,45,7,,0
342,4,move,65,-4,,0
342,5,move,63,16,,1
342,6,move,57,-11,,1
342,7,move,26,10,,1
342,8,move,29,-9,,1
342,9,move,6,-27,,1
343,0,build,2,0,,0
343,1,move,46,6,,0
343,2,build,46,6,,0
343,3,move,46,6,,0
343,4,move,65,-5,,0
343,5,move,62,15,,1
343,6,move,58,-11,,1
343,7,move,26,9,,1
343,8,move,29,-10,,1
343,9,move,6,-28,,1
344,0,build,2,0,,0
344,1,build,46,6,,0
344,2,move,47,6,,0
344,3,move,46,5,,0
344,4,move,66,-6,,0
344,5,move,62,16,,1
344,6,move,59,-11,,1
344,7,move,25,10,,1
344,8,move,29,-9,,1
344,9,move,6,-27,,1
345,0,build,2,0,,0
345,1,move,47,6,,0
345,2,move,46,6,,0
345,3,move,47,5,,0
345,4,move,66,-5,,0
345,5,move,61,17,,1
345,6,move,58,-12,,1
345,7,move,25,9,,1
345,8,move,29,-10,,1
345,9,move,6,-28,,1
346,0,build,2,0,,0
346,1,move,46,6,,0
346,2,move,47,6,,0
346,3,move,46,5,,0
346,4,move,65,-4,,0
346,5,move,60,17,,1
346,6,move,58,-11,,1
346,7,move,25,8,,1
346,8,move,28,-10,,1
346,9,move,5,-29,,1
347,0,build,2,0,,0
347,1,build,46,6,,0
347,2,build,47,6,,0
347,3,move,47,5,,0
347,4,move,66,-4,,0
347,5,move,59,18,,1
347,6,move,59,-10,,1
347,7,move,24,9,,1
347,8,move,27,-10,,1
347,9,move,6,-28,,1
348,0,build,2,0,,0
348,1,move,47,6,,0
348,2,move,46,6,,0
348,3,move,47,6,,0
348,4,move,65,-5,,0
348,5,move,60,18,,1
348,6,move,58,-11,,1
348,7,move,24,8,,1
348,8,move,28,-11,,1
348,9,move,5,-29,,1
349,0,build,2,0,,0
349,1,move,46,6,,0
349,2,move,47,6,,0
349,3,move,48,6,,0
349,4,move,65,-6,,0
349,5,move,61,18,,1
349,6,move,59,-10,,1
349,7,move,23,8,,1
349,8,move,27,-11,,1
349,9,move,5,-30,,1
350,0,build,2,0,,0
350,1,move,47,6,,0
350,2,build,47,6,,0
350,3,move,48,7,,0
350,4,move,66,-6,,0
350,5,move,62,19,,1
350,6,move,58,-9,,1
350,7,move,22,9,,1
350,8,move,27,-10,,1
350,9,move,6,-30,,1
351,0,build,2,0,,0
351,1,move,47,7,,0
351,2,build,47,6,,0
351,3,move,49,7,,0
351,4,move,67,-5,,0
351,5,move,61,18,,1
351,6,move,59,-9,,1
351,7,move,22,8,,1
351,8,move,28,-10,,1
351,9,move,7,-29,,1
352,0,build,2,0,,0
352,1,move,47,6,,0
352,2,move,47,7,,0
352,3,move,50,8,,0
352,4,move,68,-5,,0
352,5,move,60,18,,1
352,6,move,60,-8,,1
352,7,move,23,9,,1
352,8,move,27,-10,,1
352,9,move,6,-30,,1
353,0,build,2,0,,0
353,1,build,47,6,,0
353,2,build,47,7,,0
353,3,move,49,8,,0
353,4,move,69,-4,,0
353,5,move,61,19,,1
353,6,move,61,-8,,1
353,7,move,24,8,,1
353,8,move,28,-9,,1
353,9,move,7,-30,,1
354,0,build,2,0,,0
354,1,move,47,7,,0
354,2,build,47,7,,0
354,3,move,49,7,,0
354,4,move,70,-4,,0
354,5,move,60,19,,1
354,6,move,62,-8,,1
354,7,move,25,8,,1
354,8,move,29,-9,,1
354,9,move,6,-29,,1
355,0,build,2,0,,0
355,1,move,47,8,,0
355,2,build,47,7,,0
355,3,move,48,7,,0
355,4,move,70,-5,,0
355,5,move,59,20,,1
355,6,move,63,-8,,1
355,7,move,26,9,,1
355,8,move,28,-8,,1
355,9,move,6,-30,,1
356,0,build,2,0,,0
356,1,build,47,8,,0
356,2,move,48,7,,0
356,3,move,48,6,,0
356,4,move,69,-4,,0
356,5,move,60,21,,1
356,6,move,63,-7,,1
356,7,move,25,10,,1
356,8,move,29,-8,,1
356,9,move,6,-29,,1
357,0,build,2,0,,0
357,1,move,48,7,,0
357,2,move,49,7,,0
357,3,move,47,5,,0
357,4,move,69,-3,,0
357,5,move,59,21,,1
357,6,move,64,-6,,1
357,7,move,26,11,,1
357,8,move,30,-8,,1
357,9,move,6,-30,,1
358,0,build,2,0,,0
358,1,move,49,7,,0
358,2,move,48,7,,0
358,3,move,47,4,,0
358,4,move,70,-4,,0
358,5,move,60,20,,1
358,6,move,64,-5,,1
358,7,move,27,10,,1
358,8,move,31,-8,,1
358,9,move,7,-29,,1
359,0,build,2,0,,0
359,1,build,49,7,,0
359,2,build,48,7,,0
359,3,move,46,5,,0
359,4,move,71,-5,,0
359,5,move,59,21,,1
359,6,move,65,-5,,1
359,7,move,27,11,,1
359,8,move,31,-7,,1
359,9,move,8,-29,,1
360,0,build,2,0,,0
360,1,move,48,7,,0
360,2,build,48,7,,0
360,3,move,47,6,,0
360,4,move,70,-4,,0
360,5,move,58,21,,1
360,6,move,66,-5,,1
360,7,move,26,10,,1
360,8,move,32,-7,,1
360,9,move,9,-28,,1
361,0,build,2,0,,0
361,1,move,48,8,,0
361,2,build,48,7,,0
361,3,move,48,5,,0
361,4,move,69,-5,,0
361,5,move,58,22,,1
361,6,move,67,-4,,1
361,7,move,25,11,,1
361,8,move,33,-7,,1
361,9,move,10,-27,,1
362,0,build,2,0,,0
362,1,move,48,7,,0
362,2,move,49,7,,0
362,3,move,49,5,,0
362,4,move,69,-6,,0
362,5,move,58,23,,1
362,6,move,68,-3,,1
362,7,move,26,10,,1
362,8,move,34,-6,,1
362,9,move,10,-26,,1
363,0,build,2,0,,0
363,1,build,48,7,,0
363,2,build,49,7,,0
363,3,move,50,5,,0
363,4,move,68,-6,,0
363,5,move,57,23,,1
363,6,move,68,-4,,1
363,7,move,27,11,,1
363,8,move,33,-6,,1
363,9,move,9,-26,,1
364,0,build,2,0,,0
364,1,build,48,7,,0
364,2,build,49,7,,0
364,3,move,51,6,,0
364,4,move,67,-5,,0
364,5,move,56,22,,1
364,6,move,67,-4,,1
364,7,move,28,11,,1
364,8,move,34,-5,,1
364,9,move,10,-26,,1
365,0,build,2,0,,0
365,1,build,48,7,,0
365,2,build,49,7,,0
365,3,move,52,7,,0
365,4,move,66,-4,,0
365,5,move,57,22,,1
365,6,move,68,-4,,1
365,7,move,29,12,,1
365,8,move,35,-6,,1
365,9,move,11,-27,,1
366,0,build,2,0,,0
366,1,build,48,7,,0
366,2,move,48,7,,0
366,3,move,51,7,,0
366,4,move,65,-3,,0
366,5,move,56,22,,1
366,6,move,68,-5,,1
366,7,move,28,13,,1
366,8,move,34,-6,,1
366,9,move,10,-28,,1
367,0,build,2,0,,0
367,1,move,48,8,,0
367,2,build,48,7,,0
367,3,move,52,7,,0
367,4,move,66,-3,,0
367,5,move,57,22,,1
367,6,move,69,-5,,1
367,7,move,28,14,,1
367,8,move,35,-5,,1
367,9,move,10,-27,,1
368,0,build,2,0,,0
368,1,move,48,7,,0
368,2,build,48,7,,0
368,3,move,53,6,,0
368,4,move,65,-4,,0
368,5,move,58,22,,1
368,6,move,69,-6,,1
368,7,move,29,14,,1
368,8,move,34,-4,,1
368,9,move,11,-27,,1
369,0,build,2,0,,0
369,1,build,48,7,,0
369,2,move,49,7,,0
369,3,move,54,6,,0
369,4,move,64,-5,,0
369,5,move,57,21,,1
369,6,move,68,-7,,1
369,7,move,30,14,,1
369,8,move,35,-4,,1
369,9,move,12,-28,,1
370,0,build,2,0,,0
370,1,build,48,7,,0
370,2,move,48,7,,0
370,3,move,55,6,,0
370,4,move,65,-4,,0
370,5,move,58,21,,1
370,6,move,69,-7,,1
370,7,move,29,14,,1
370,8,move,34,-4,,1
370,9,move,13,-27,,1
371,0,build,2,0,,0
371,1,move,48,8,,0
371,2,build,48,7,,0
371,3,move,56,6,,0
371,4,move,65,-5,,0
371,5,move,57,22,,1
371,6,move,68,-6,,1
371,7,move,28,13,,1
371,8,move,35,-4,,1
371,9,move,14,-28,,1
372,0,build,2,0,,0
372,1,build,48,8,,0
372,2,build,48,7,,0
372,3,move,57,6,,0
372,4,move,65,-4,,0
372,5,move,57,21,,1
372,6,move,69,-6,,1
372,7,move,29,14,,1
372,8,move,35,-3,,1
372,9,move,13,-29,,1
373,0,build,2,0,,0
373,1,move,48,7,,0
373,2,move,49,7,,0
373,3,move,56,5,,0
373,4,move,65,-3,,0
373,5,move,56,20,,1
373,6,move,69,-7,,1
373,7,move,29,15,,1
373,8,move,36,-4,,1
373,9,move,14,-29,,1
374,0,build,2,0,,0
374,1,move,49,7,,0
374,2,move,48,7,,0
374,3,move,55,4,,0
374,4,move,65,-2,,0
374,5,move,57,20,,1
374,6,move,68,-7,,1
374,7,move,28,15,,1
374,8,move,37,-3,,1
374,9,move,15,-28,,1
375,0,build,2,0,,0
375,1,move,48,7,,0
375,2,build,48,7,,0
375,3,move,54,5,,0
375,4,move,66,-3,,0
375,5,move,57,21,,1
375,6,move,67,-6,,1
375,7,move,29,15,,1
375,8,move,38,-3,,1
375,9,move,14,-29,,1
376,0,build,2,0,,0
376,1,move,48,6,,0
376,2,move,54,5,,0
376,3,move,55,4,,0
376,4,move,66,-2,,0
376,5,move,58,20,,1
376,6,move,66,-7,,1
376,7,move,28,16,,1
376,8,move,38,-4,,1
376,9,move,15,-29,,1
377,0,build,2,0,,0
377,1,build,48,6,,0
377,2,build,54,5,,0
377,3,move,55,3,,0
377,4,move,67,-3,,0
377,5,move,58,19,,1
377,6,move,67,-7,,1
377,7,move,27,16,,1
377,8,move,37,-3,,1
377,9,move,14,-29,,1
378,0,build,2,0,,0
378,1,build,48,6,,0
378,2,move,55,4,,0
378,3,move,56,2,,0
378,4,move,68,-4,,0
378,5,move,59,19,,1
378,6,move,68,-7,,1
378,7,move,26,17,,1
378,8,move,36,-3,,1
378,9,move,13,-30,,1
379,0,build,2,0,,0
379,1,move,49,6,,0
379,2,move,56,3,,0
379,3,move,57,2,,0
379,4,move,69,-3,,0
379,5,move,60,19,,1
379,6,move,69,-7,,1
379,7,move,27,17,,1
379,8,move,35,-3,,1
379,9,move,14,-30,,1
380,0,build,2,0,,0
380,1,move,49,7,,0
380,2,move,57,2,,0
380,3,move,58,3,,0
380,4,move,69,-4,,0
380,5,move,61,19,,1
380,6,move,70,-8,,1
380,7,move,28,16,,1
380,8,move,36,-3,,1
380,9,move,14,-29,,1
381,0,build,2,0,,0
381,1,move,49,8,,0
381,2,build,57,2,,0
381,3,move,59,2,,0
381,4,move,68,-5,,0
381,5,move,61,20,,1
381,6,move,71,-7,,1
381,7,move,29,15,,1
381,8,move,37,-3,,1
381,9,move,13,-29,,1
382,0,build,2,0,,0
382,1,build,49,8,,0
382,2,move,59,2,,0
382,3,move,58,3,,0
382,4,move,69,-4,,0
382,5,move,62,20,,1
382,6,move,72,-7,,1
382,7,move,29,14,,1
382,8,move,36,-3,,1
382,9,move,14,-29,,1
383,0,build,2,0,,0
383,1,build,49,8,,0
383,2,move,58,2,,0
383,3,move,59,3,,0
383,4,move,68,-4,,0
383,5,move,63,20,,1
383,6,move,73,-8,,1
383,7,move,30,15,,1
383,8,move,37,-3,,1
383,9,move,14,-28,,1
384,0,build,2,0,,0
384,1,build,49,8,,0
384,2,move,59,3,,0
384,3,move,58,4,,0
384,4,move,68,-3,,0
384,5,move,64,20,,1
384,6,move,74,-9,,1
384,7,move,31,15,,1
384,8,move,36,-4,,1
384,9,move,15,-27,,1
385,0,build,2,0,,0
385,1,move,49,9,,0
385,2,move,60,3,,0
385,3,move,59,5,,0
385,4,move,67,-2,,0
385,5,move,65,19,,1
385,6,move,73,-8,,1
385,7,move,31,16,,1
385,8,move,35,-5,,1
385,9,move,15,-28,,1
386,0,build,2,0,,0
386,1,move,50,9,,0
386,2,move,59,3,,0
386,3,move,58,5,,0
386,4,move,66,-1,,0
386,5,move,64,20,,1
386,6,move,72,-8,,1
386,7,move,30,17,,1
386,8,move,35,-6,,1
386,9,move,16,-28,,1
387,0,build,2,0,,0
387,1,move,49,9,,0
387,2,build,59,3,,0
387,3,move,58,6,,0
387,4,move,66,0,,0
387,5,move,64,19,,1
387,6,move,73,-8,,1
387,7,move,29,18,,1
387,8,move,36,-6,,1
387,9,move,15,-27,,1
388,0,build,2,0,,0
388,1,move,48,9,,0
388,2,move,60,3,,0
388,3,move,59,5,,0
388,4,move,67,0,,0
388,5,move,64,18,,1
388,6,move,72,-8,,1
388,7,move,29,19,,1
388,8,move,37,-6,,1
388,9,move,16,-27,,1
389,0,build,2,0,,0
389,1,move,49,9,,0
389,2,move,59,3,,0
389,3,move,58,6,,0
389,4,move,68,0,,0
389,5,move,65,18,,1
389,6,move,72,-7,,1
389,7,move,30,20,,1
389,8,move,38,-6,,1
389,9,move,17,-28,,1
390,0,build,2,0,,0
390,1,move,50,9,,0
390,2,build,59,3,,0
390,3,move,58,5,,0
390,4,move,67,0,,0
390,5,move,64,18,,1
390,6,move,73,-8,,1
390,7,move,29,20,,1
390,8,move,39,-7,,1
390,9,move,18,-28,,1
391,0,build,2,0,,0
391,1,move,51,9,,0
391,2,move,58,3,,0
391,3,move,58,4,,0
391,4,move,66,0,,0
391,5,move,65,19,,1
391,6,move,72,-9,,1
391,7,move,30,21,,1
391,8,move,38,-6,,1
391,9,move,17,-28,,1
392,0,build,2,0,,0
392,1,move,52,10,,0
392,2,move,58,4,,0
392,3,move,59,4,,0
392,4,move,67,0,,0
392,5,move,64,19,,1
392,6,move,72,-10,,1
392,7,move,31,21,,1
392,8,move,38,-5,,1
392,9,move,18,-27,,1
393,0,build,2,0,,0
393,1,move,53,10,,0
393,2,move,59,4,,0
393,3,move,59,3,,0
393,4,move,67,1,,0
393,5,move,65,19,,1
393,6,move,73,-11,,1
393,7,move,30,21,,1
393,8,move,39,-5,,1
393,9,move,19,-27,,1
394,0,build,2,0,,0
394,1,move,53,9,,0
394,2,build,59,4,,0
394,3,move,59,2,,0
394,4,move,68,1,,0
394,5,move,65,18,,1
394,6,move,74,-11,,1
394,7,move,31,21,,1
394,8,move,38,-6,,1
394,9,move,19,-26,,1
395,0,build,2,0,,0
395,1,move,54,9,,0
395,2,move,60,4,,0
395,3,move,58,2,,0
395,4,move,69,2,,0
395,5,move,66,18,,1
395,6,move,75,-12,,1
395,7,move,30,20,,1
395,8,move,37,-5,,1
395,9,move,20,-25,,1
396,0,build,2,0,,0
396,1,move,54,8,,0
396,2,move,58,4,,0
396,3,move,59,3,,0
396,4,move,68,2,,0
396,5,move,67,18,,1
396,6,move,76,-11,,1
396,7,move,29,21,,1
396,8,move,38,-5,,1
396,9,move,21,-26,,1
397,0,build,2,0,,0
397,1,build,54,8,,0
397,2,move,59,4,,0
397,3,move,60,2,,0
397,4,move,67,3,,0
397,5,move,68,19,,1
397,6,move,77,-11,,1
397,7,move,30,21,,1
397,8,move,37,-4,,1
397,9,move,20,-25,,1
398,0,build,2,0,,0
398,1,move,55,8,,0
398,2,move,60,4,,0
398,3,move,61,2,,0
398,4,move,66,4,,0
398,5,move,69,20,,1
398,6,move,76,-10,,1
398,7,move,31,20,,1
398,8,move,38,-4,,1
398,9,move,21,-25,,1
399,0,build,2,0,,0
399,1,move,55,9,,0
399,2,move,61,2,,0
399,3,move,62,3,,0
399,4,move,67,5,,0
399,5,move,68,19,,1
399,6,move,77,-9,,1
399,7,move,32,20,,1
399,8,move,39,-4,,1
399,9,move,22,-24,,1
400,0,build,2,0,,0
400,1,move,56,9,,0
400,2,move,62,3,,0
400,3,move,62,4,,0
400,4,move,68,5,,0
400,5,move,69,19,,1
400,6,move,78,-8,,1
400,7,move,31,20,,1
400,8,move,40,-5,,1
400,9,move,23,-24,,1
401,0,build,2,0,,0
401,1,move,56,8,,0
401,2,move,62,4,,0
401,3,move,61,4,,0
401,4,move,69,4,,0
401,5,move,68,18,,1
401,6,move,79,-7,,1
401,7,move,31,19,,1
401,8,move,41,-5,,1
401,9,move,22,-24,,1
402,0,build,2,0,,0
402,1,build,56,8,,0
402,2,move,61,4,,0
402,3,move,62,4,,0
402,4,move,68,5,,0
402,5,move,69,18,,1
402,6,move,80,-7,,1
402,7,move,30,18,,1
402,8,move,41,-6,,1
402,9,move,23,-24,,1
403,0,build,2,0,,0
403,1,move,57,8,,0
403,2,move,62,4,,0
403,3,move,63,4,,0
403,4,move,69,5,,0
403,5,move,69,17,,1
403,6,move,80,-8,,1
403,7,move,31,18,,1
403,8,move,40,-5,,1
403,9,move,24,-25,,1
404,0,build,2,0,,0
404,1,move,57,9,,0
404,2,build,62,4,,0
404,3,move,64,4,,0
404,4,move,69,4,,0
404,5,move,70,17,,1
404,6,move,81,-7,,1
404,7,move,31,17,,1
404,8,move,41,-6,,1
404,9,move,25,-26,,1
405,0,build,2,0,,0
405,1,move,58,9,,0
405,2,build,62,4,,0
405,3,move,65,4,,0
405,4,move,70,4,,0
405,5,move,71,17,,1
405,6,move,82,-7,,1
405,7,move,32,18,,1
405,8,move,41,-7,,1
405,9,move,25,-27,,1
406,0,build,2,0,,0
406,1,move,58,10,,0
406,2,move,63,4,,0
406,3,move,65,3,,0
406,4,move,71,5,,0
406,5,move,70,16,,1
406,6,move,81,-8,,1
406,7,move,32,19,,1
406,8,move,40,-6,,1
406,9,move,24,-28,,1
407,0,build,2,0,,0
407,1,move,57,10,,0
407,2,move,65,3,,0
407,3,move,65,2,,0
407,4,move,72,5,,0
407,5,move,71,16,,1
407,6,move,81,-7,,1
407,7,move,33,19,,1
407,8,move,41,-7,,1
407,9,move,24,-27,,1
408,0,build,2,0,,0
408,1,move,58,10,,0
408,2,move,66,3,,0
408,3,move,66,3,,0
408,4,move,73,5,,0
408,5,move,71,15,,1
408,6,move,80,-7,,1
408,7,move,34,19,,1
408,8,move,42,-7,,1
408,9,move,25,-27,,1
409,0,build,2,0,,0
409,1,move,58,11,,0
409,2,move,2,0,,0
409,3,move,67,3,,0
409,4,move,73,4,,0
409,5,move,72,15,,1
409,6,move,80,-6,,1
409,7,move,33,19,,1
409,8,move,42,-6,,1
409,9,move,26,-27,,1
